Election Year,Expert ID,State,Sex,Age Range,Politician,Candidate,Activist,Monitor,Election Official,Voter,Citizen,Political Scale,Candidate Supported,Perceptions of Electoral Integrity Index,State Electoral Integrity,National Electoral Integrity,Laws Discriminated,Laws Favored Incumbent,Laws Restricted Citizen Rights,Electoral Laws Index,Election Managed Well,Voting Information Available,Election Officials Fair,Election Followed Law,Election Procedures Index,Boundaries Discriminated,Boundaries Favored Incumbent,Boundaries Impartial,Voting District Boundaries Index,Citizens Not Found in Register,Register Inaccurate,Ineligible Voters Registered,Voter Registration Index,Opposition Prevented,Women Provided Opportunity,Leaders Selected Candidates,Campaign Rallies Restricted,Party/Candidate Registration Index,Newspapers Balanced,Television Favored Incumbent,Media Access Fair,Media Coverage Fair,Social Media Exposed Fraud,Media Coverage Index,Subsidy Access Fair,Donation Access Fair,Campaign Accounts Transparent,Elections Bought by Rich,Resources Improperly Used,Campaign Finance Index,Voters Threatened with Violence,Fradulent Votes Cast,Voting Process Easy,Choice of Candidates,Postal Ballots Available,Disabled Provided Access,Expatriates Able to Vote,Internet Ballots Available,Voting Process Index,Ballot Boxes Secure,Results Announced Without Delay,Vote Count Fair,International Monitors Restricted,Domestic Monitors Restricted,Vote Count Index,Results Challenged,Protests Peaceful,Protests Violent,Dispute Resolved in Courts,Election Results Index,Authorities Impartial,Information Distributed,Authorities Scrutinized,Authorities Performed Well,Electoral Authorities Index,Election Rigged,Deadlines Restrictive,Voters Waited,Voters Intimidated,Multiple Ballots Cast,Machines Accurate,Records Secure,Votes Counted Quickly,Outcome Reflected Popular Will
2016,545,Oklahoma,Female,50-59,,,,,,1,1,4,Clinton,66.99,9,9,Agree,Disagree,Agree,41.67,Agree,Neither Agree Nor Disagree,Strongly Agree,Strongly Agree,81.25,Strongly Agree,Strongly Agree,Strongly Disagree,0,Don't Know,Don't Know,Don't Know,54.17,Disagree,Agree,Disagree,Strongly Disagree,80,Neither Agree Nor Disagree,Disagree,Strongly Agree,Agree,Don't Know,65.5,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Don't Know,65.5,Strongly Disagree,Disagree,Neither Agree Nor Disagree,Agree,Strongly Agree,Don't Know,Strongly Agree,Strongly Disagree,70.63,Strongly Agree,Strongly Agree,Strongly Agree,Don't Know,Don't Know,85.25,Strongly Disagree,Strongly Disagree,Strongly Disagree,Not Applicable,89.69,Agree,Neither Agree Nor Disagree,Don't Know,Agree,66.25,Strongly Disagree,Agree,Don't Know,Don't Know,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2016,546,Oklahoma,Female,40-49,,,,,,1,1,3,Clinton,54.13,8,7,Neither Agree Nor Disagree,Agree,Disagree,50,Agree,Agree,Agree,Agree,75,Neither Agree Nor Disagree,Agree,Neither Agree Nor Disagree,41.67,Don't Know,Don't Know,Don't Know,48.75,Agree,Neither Agree Nor Disagree,Agree,Don't Know,45.25,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Disagree,Disagree,40,Disagree,Disagree,Disagree,Agree,Don't Know,31.25,Don't Know,Don't Know,Agree,Disagree,Agree,Neither Agree Nor Disagree,Don't Know,Strongly Disagree,54.53,Agree,Agree,Agree,Don't Know,Don't Know,72.5,Disagree,Agree,Disagree,Agree,62.5,Agree,Agree,Agree,Agree,75,Disagree,Disagree,Agree,Don't Know,Strongly Disagree,Agree,Agree,Agree,Don't Know
2016,547,Oklahoma,Female,40-49,,,,,,1,1,6,Clinton,63.65,7,7,Neither Agree Nor Disagree,Agree,Disagree,50,Agree,Agree,Agree,Agree,75,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,50,Agree,Agree,Disagree,41.67,Neither Agree Nor Disagree,Agree,Disagree,Disagree,70,Agree,Don't Know,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,60.75,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Agree,Disagree,Disagree,65,Disagree,Don't Know,Agree,Agree,Agree,Agree,Disagree,Disagree,61.25,Agree,Agree,Agree,Disagree,Disagree,75,Disagree,Agree,Disagree,Agree,62.5,Agree,Agree,Agree,Agree,75,Disagree,Disagree,Don't Know,Don't Know,Don't Know,Agree,Agree,Agree,Agree
2016,548,Oklahoma,Male,50-59,,,,,,1,1,4,Clinton,44.85,6,3,Strongly Agree,Strongly Agree,Strongly Agree,0,Agree,Agree,Agree,Agree,75,Strongly Agree,Strongly Agree,Disagree,8.33,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,50,Neither Agree Nor Disagree,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,55,Disagree,Agree,Disagree,Disagree,Neither Agree Nor Disagree,30,Disagree,Disagree,Strongly Disagree,Don't Know,Neither Agree Nor Disagree,29.5,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Disagree,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Disagree,46.88,Agree,Agree,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,65,Neither Agree Nor Disagree,Agree,Disagree,Neither Agree Nor Disagree,50,Neither Agree Nor Disagree,Agree,Neither Agree Nor Disagree,Agree,62.5,Agree,Agree,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Agree,Neither Agree Nor Disagree,Strongly Agree
2016,549,Oregon,Male,30-39,,,,,,1,1,3,Clinton,75,10,3,Agree,Agree,Strongly Disagree,50,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Disagree,Agree,Disagree,41.67,Disagree,Disagree,Strongly Disagree,83.33,Neither Agree Nor Disagree,Agree,Disagree,Strongly Disagree,75,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,65,Agree,Agree,Agree,Agree,Strongly Disagree,70,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,84.38,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,75,Strongly Disagree,Agree,Agree,Strongly Agree,62.5,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Disagree
2016,550,Oregon,Male,30-39,,,,,,1,1,3,Clinton,75.51,10,5,Neither Agree Nor Disagree,Strongly Agree,Strongly Disagree,50,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Neither Agree Nor Disagree,Agree,Disagree,33.33,Strongly Disagree,Strongly Disagree,Strongly Disagree,100,Strongly Disagree,Strongly Agree,Neither Agree Nor Disagree,Strongly Disagree,90,Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Disagree,Disagree,35,Strongly Disagree,Disagree,Agree,Agree,Disagree,40,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree Nor Disagree,93.75,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,100,Strongly Disagree,Disagree,Agree,Agree,68.75,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Disagree
2016,551,Oregon,Female,40-49,,,,,,1,1,1,Clinton,60.61,9,3,Agree,Agree,Agree,25,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Agree,Agree,Disagree,25,Agree,Neither Agree Nor Disagree,Strongly Disagree,58.33,Disagree,Disagree,Agree,Strongly Disagree,50,Disagree,Don't Know,Agree,Disagree,Disagree,42.5,Disagree,Disagree,Agree,Strongly Agree,Disagree,40,Don't Know,Don't Know,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not Applicable,82.34,Strongly Agree,Strongly Agree,Strongly Agree,Don't Know,Don't Know,89.75,Disagree,Agree,Agree,Neither Agree Nor Disagree,43.75,Agree,Agree,Agree,Agree,75,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Neither Agree Nor Disagree,Strongly Agree,Disagree
2016,552,Oregon,Male,50-59,,,,,,1,1,2,,72.3,10,6,Strongly Disagree,Disagree,Strongly Disagree,91.67,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Disagree,Disagree,Neither Agree Nor Disagree,66.67,Disagree,Disagree,Strongly Disagree,83.33,Disagree,Strongly Agree,Disagree,Strongly Disagree,90,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,30,Disagree,Disagree,Disagree,Agree,Disagree,35,Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Neither Agree Nor Disagree,Agree,Strongly Disagree,71.88,Strongly Agree,Strongly Agree,Strongly Agree,Not Applicable,Strongly Disagree,93.5,Disagree,Strongly Disagree,Strongly Agree,Neither Agree Nor Disagree,56.25,Strongly Agree,Agree,Strongly Agree,Strongly Agree,93.75,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree
2016,553,Oregon,Female,30-39,,,,,,,,2,,57.65,8,8,Disagree,Agree,Disagree,58.33,Agree,Strongly Agree,Don't Know,Agree,78.13,Don't Know,Don't Know,Don't Know,16.25,Don't Know,Don't Know,Not Applicable,45,Disagree,Agree,Don't Know,Disagree,70.5,Disagree,Agree,Don't Know,Disagree,Don't Know,31.25,Agree,Don't Know,Agree,Agree,Don't Know,51.75,Disagree,Don't Know,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,75.78,Agree,Agree,Don't Know,Don't Know,Don't Know,72.75,Disagree,Agree,Agree,Disagree,37.5,Don't Know,Strongly Agree,Don't Know,Don't Know,66.56,Strongly Disagree,Disagree,Strongly Agree,Don't Know,Don't Know,Agree,Agree,Agree,Disagree
2016,554,Oregon,Male,50-59,1,,,,,,1,2,Clinton,74.23,10,6,Agree,Agree,Strongly Disagree,50,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Agree,Agree,Disagree,25,Don't Know,Don't Know,Don't Know,54.17,Disagree,Strongly Agree,Disagree,Strongly Disagree,90,Disagree,Disagree,Agree,Agree,Strongly Disagree,50,Agree,Agree,Agree,Agree,Disagree,65,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,87.5,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,95,Strongly Disagree,Disagree,Agree,Neither Agree Nor Disagree,62.5,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Disagree
2016,555,Pennsylvania,Male,40-49,,,,,,1,1,3,Clinton,53.29,8,2,Strongly Agree,Strongly Agree,Agree,8.33,Agree,Agree,Agree,Agree,75,Not Applicable,Not Applicable,Not Applicable,28.33,Don't Know,Don't Know,Don't Know,50,Disagree,Disagree,Disagree,Disagree,55,Disagree,Agree,Disagree,Disagree,Not Applicable,25.25,Agree,Disagree,Disagree,Disagree,Disagree,55,Agree,Neither Agree Nor Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,56.25,Agree,Agree,Agree,Disagree,Disagree,75,Disagree,Agree,Disagree,Agree,62.5,Agree,Agree,Agree,Agree,75,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree
2016,556,Pennsylvania,Male,60-69,1,1,,,,1,1,2,Clinton,82.86,9,9,Strongly Agree,Disagree,Strongly Disagree,58.33,Strongly Agree,Agree,Strongly Agree,Strongly Agree,93.75,Not Applicable,Not Applicable,Not Applicable,21.25,Disagree,Strongly Disagree,Strongly Disagree,91.67,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,95,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Not Applicable,82,Not Applicable,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,86,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not Applicable,89.22,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,90,Strongly Disagree,Not Applicable,Strongly Disagree,Strongly Agree,80.63,Strongly Agree,Not Applicable,Strongly Agree,Strongly Agree,92.5,Strongly Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree Nor Disagree
2016,557,Pennsylvania,Male,30-39,,,,,,1,1,3,Clinton,61.33,7,8,Neither Agree Nor Disagree,Disagree,Disagree,66.67,Neither Agree Nor Disagree,Agree,Neither Agree Nor Disagree,Agree,62.5,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Strongly Disagree,33.33,Agree,Agree,Agree,25,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,100,Agree,Disagree,Strongly Agree,Neither Agree Nor Disagree,Strongly Disagree,60,Neither Agree Nor Disagree,Strongly Disagree,Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,35,Strongly Disagree,Neither Agree Nor Disagree,Agree,Strongly Agree,Neither Agree Nor Disagree,Agree,Strongly Agree,Strongly Disagree,68.75,Agree,Agree,Agree,Don't Know,Don't Know,76,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,50,Neither Agree Nor Disagree,Agree,Agree,Agree,68.75,Strongly Disagree,Agree,Don't Know,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2016,558,Pennsylvania,Female,60-69,,,,,,1,1,2,Clinton,58.06,8,7,Agree,Agree,Neither Agree Nor Disagree,33.33,Agree,Agree,Agree,Agree,75,Agree,Agree,Disagree,25,Don't Know,Don't Know,Don't Know,54.17,Don't Know,Disagree,Neither Agree Nor Disagree,Don't Know,50.75,Agree,Neither Agree Nor Disagree,Agree,Agree,Don't Know,61.75,Disagree,Disagree,Don't Know,Disagree,Don't Know,42.75,Disagree,Don't Know,Agree,Agree,Agree,Agree,Don't Know,Strongly Disagree,67.34,Don't Know,Agree,Agree,Don't Know,Don't Know,70.75,Disagree,Agree,Disagree,Agree,62.5,Don't Know,Agree,Agree,Don't Know,72.19,Strongly Disagree,Agree,Agree,Don't Know,Don't Know,Neither Agree Nor Disagree,Agree,Strongly Agree,Disagree
2016,559,Pennsylvania,Male,50-59,,,,,,1,1,3,Clinton,61.28,8,8,Agree,Agree,Neither Agree Nor Disagree,33.33,Agree,Strongly Agree,Agree,Agree,81.25,Strongly Agree,Strongly Agree,Strongly Disagree,0,Neither Agree Nor Disagree,Disagree,Neither Agree Nor Disagree,58.33,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Disagree,Strongly Disagree,70,Agree,Neither Agree Nor Disagree,Agree,Agree,Neither Agree Nor Disagree,65,Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,45,Strongly Disagree,Don't Know,Agree,Agree,Disagree,Don't Know,Agree,Strongly Disagree,62.81,Agree,Strongly Agree,Agree,Don't Know,Strongly Disagree,85,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,68.75,Agree,Agree,Agree,Agree,75,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Agree,Don't Know,Agree
2016,560,Pennsylvania,Male,70-79,,,,,,1,1,3,Clinton,63.9,8,6,Strongly Agree,Strongly Agree,Don't Know,,Agree,Strongly Agree,Strongly Agree,Strongly Agree,93.75,Strongly Agree,Strongly Agree,Strongly Disagree,0,Don't Know,Don't Know,Disagree,62.08,Don't Know,Agree,Disagree,Disagree,75.75,Agree,Disagree,Agree,Agree,Disagree,65,Agree,Disagree,Disagree,Agree,Disagree,45,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Don't Know,Don't Know,Disagree,83.13,Agree,Agree,Agree,Don't Know,Don't Know,71.5,Agree,Agree,Strongly Disagree,Agree,56.25,Strongly Agree,Agree,Agree,Strongly Agree,87.5,Strongly Disagree,Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree
2016,561,Pennsylvania,Female,50-59,,,,,,1,1,2,Clinton,58.47,9,7,Agree,Agree,Neither Agree Nor Disagree,33.33,Agree,Disagree,Agree,Agree,62.5,Don't Know,Don't Know,Don't Know,28.33,Agree,Agree,Strongly Disagree,50,Don't Know,Disagree,Disagree,Don't Know,55,Agree,Disagree,Agree,Agree,Disagree,65,Don't Know,Don't Know,Don't Know,Agree,Don't Know,40.75,Don't Know,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Don't Know,70.78,Agree,Agree,Strongly Agree,Don't Know,Don't Know,79.25,Disagree,Strongly Agree,Disagree,Don't Know,54.06,Agree,Agree,Don't Know,Agree,74.38,Disagree,Agree,Don't Know,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree
2016,562,Pennsylvania,Female,60-69,,1,1,,,1,1,3,Clinton,22.78,2,3,Strongly Agree,Strongly Agree,Agree,8.33,Strongly Disagree,Disagree,Strongly Disagree,Neither Agree Nor Disagree,18.75,Strongly Agree,Strongly Agree,Strongly Disagree,0,Strongly Agree,Agree,Don't Know,30,Agree,Strongly Disagree,Strongly Agree,Agree,10,Strongly Disagree,Strongly Agree,Neither Agree Nor Disagree,Strongly Disagree,Strongly Disagree,10,Strongly Disagree,Strongly Disagree,Neither Agree Nor Disagree,Strongly Agree,Don't Know,23.25,Don't Know,Don't Know,Neither Agree Nor Disagree,Agree,Disagree,Agree,Agree,Strongly Disagree,55.47,Strongly Disagree,Agree,Strongly Disagree,Don't Know,Agree,33.25,Strongly Agree,Agree,Disagree,Strongly Disagree,25,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,0,Strongly Disagree,Strongly Agree,Don't Know,Agree,Don't Know,Strongly Disagree,Strongly Disagree,Neither Agree Nor Disagree,Disagree
2016,563,Pennsylvania,Male,50-59,,,,,,1,1,4,Clinton,62.09,8,8,Disagree,Strongly Agree,Disagree,50,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Strongly Agree,Agree,Strongly Disagree,8.33,Don't Know,Disagree,Strongly Disagree,71.67,Strongly Disagree,Agree,Neither Agree Nor Disagree,Strongly Disagree,80,Disagree,Agree,Agree,Disagree,Neither Agree Nor Disagree,40,Disagree,Disagree,Disagree,Neither Agree Nor Disagree,Disagree,40,Disagree,Disagree,Agree,Agree,Disagree,Don't Know,Agree,Don't Know,62.66,Agree,Agree,Agree,Don't Know,Disagree,75.25,Strongly Disagree,Agree,Disagree,Agree,68.75,Agree,Agree,Agree,Agree,75,Strongly Disagree,Agree,Don't Know,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Neither Agree Nor Disagree
2016,564,Pennsylvania,Male,60-69,,,,,,1,1,2,Clinton,54.11,8,7,Strongly Agree,Disagree,Disagree,50,Agree,Agree,Agree,Agree,75,Strongly Agree,Strongly Agree,Strongly Disagree,0,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,50,Disagree,Agree,Disagree,Disagree,75,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree Nor Disagree,30,Disagree,Disagree,Disagree,Strongly Agree,Disagree,30,Disagree,Disagree,Agree,Agree,Agree,Don't Know,Agree,Don't Know,67.34,Don't Know,Agree,Don't Know,Don't Know,Don't Know,77.5,Strongly Agree,Strongly Agree,Disagree,Agree,37.5,Agree,Agree,Agree,Agree,75,Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Neither Agree Nor Disagree
2016,565,Pennsylvania,Female,50-59,,,,,1,1,1,3,Clinton,69.18,10,10,Neither Agree Nor Disagree,Strongly Agree,Disagree,41.67,Agree,Strongly Agree,Strongly Agree,Strongly Agree,93.75,Agree,Agree,Disagree,25,Agree,Neither Agree Nor Disagree,Strongly Disagree,58.33,Strongly Disagree,Agree,Neither Agree Nor Disagree,Disagree,75,Neither Agree Nor Disagree,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,45,Agree,Neither Agree Nor Disagree,Agree,Disagree,Neither Agree Nor Disagree,65,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,90.63,Strongly Agree,Strongly Agree,Strongly Agree,Don't Know,Strongly Disagree,93,Agree,Agree,Agree,Agree,37.5,Agree,Strongly Agree,Strongly Agree,Strongly Agree,93.75,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2016,566,Pennsylvania,Female,40-49,,,,,,1,1,2,Clinton,54.03,8,6,Agree,Agree,Agree,25,Agree,Agree,Agree,Agree,75,Agree,Don't Know,Disagree,24.58,Don't Know,Don't Know,Don't Know,50.83,Don't Know,Disagree,Don't Know,Don't Know,48,Agree,Don't Know,Agree,Disagree,Disagree,54,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,41,Don't Know,Don't Know,Agree,Agree,Agree,Don't Know,Don't Know,Don't Know,65.94,Agree,Agree,Agree,Don't Know,Don't Know,74.25,Don't Know,Agree,Disagree,Disagree,46.88,Don't Know,Disagree,Don't Know,Don't Know,61.25,Disagree,Agree,Don't Know,Don't Know,Don't Know,Agree,Agree,Agree,Don't Know
2016,567,Pennsylvania,Male,60-69,,,,,,1,1,,,,5,5,Agree,Strongly Agree,Disagree,33.33,Agree,Agree,Agree,Agree,75,Strongly Agree,Agree,Strongly Disagree,8.33,Don't Know,Don't Know,Don't Know,,Disagree,Neither Agree Nor Disagree,Disagree,Disagree,65,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Agree,Neither Agree Nor Disagree,Disagree,50,Not Applicable,Agree,Don't Know,Agree,Don't Know,,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Agree,Don't Know,Agree,Agree,Disagree,,Don't Know,Agree,Don't Know,Don't Know,Neither Agree Nor Disagree,,Disagree,Agree,Disagree,Don't Know,,Agree,Agree,Don't Know,Agree,,Strongly Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Don't Know,Disagree,Don't Know,Don't Know,Agree,Neither Agree Nor Disagree
2016,568,Pennsylvania,Male,30-39,,,,,,1,1,3,Clinton,58.57,6,6,Agree,Agree,Agree,25,Agree,Agree,Agree,Agree,75,Strongly Agree,Strongly Agree,Strongly Disagree,0,Agree,Agree,Disagree,41.67,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,90,Disagree,Disagree,Neither Agree Nor Disagree,Agree,Strongly Disagree,45,Neither Agree Nor Disagree,Agree,Disagree,Agree,Strongly Disagree,55,Disagree,Strongly Disagree,Agree,Agree,Agree,Disagree,Agree,Strongly Disagree,62.5,Agree,Agree,Agree,Don't Know,Disagree,73.5,Agree,Strongly Disagree,Strongly Disagree,Don't Know,75.63,Disagree,Agree,Agree,Agree,62.5,Disagree,Strongly Agree,Strongly Agree,Neither Agree Nor Disagree,Strongly Disagree,Neither Agree Nor Disagree,Agree,Strongly Agree,Strongly Disagree
2016,569,Pennsylvania,Male,60-69,,,,,,1,1,5,Clinton,58.01,8,8,Neither Agree Nor Disagree,Agree,Neither Agree Nor Disagree,41.67,Agree,Agree,Agree,Agree,75,Strongly Agree,Strongly Agree,Disagree,8.33,Don't Know,Don't Know,Don't Know,64.17,Neither Agree Nor Disagree,Strongly Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,70,Strongly Agree,Neither Agree Nor Disagree,Agree,Agree,Agree,75,Agree,Agree,Neither Agree Nor Disagree,Agree,Agree,50,Disagree,Neither Agree Nor Disagree,Agree,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Agree,Agree,65.63,Agree,Agree,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,65,Neither Agree Nor Disagree,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,43.75,Neither Agree Nor Disagree,Agree,Disagree,Neither Agree Nor Disagree,50,Disagree,Agree,Neither Agree Nor Disagree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree
2016,570,Pennsylvania,Female,40-49,,,,,,1,1,3,Clinton,50.03,5,4,Strongly Agree,Strongly Agree,Agree,8.33,Agree,Agree,Agree,Agree,75,Don't Know,Don't Know,Don't Know,19.58,Agree,Agree,Disagree,41.67,Don't Know,Don't Know,Neither Agree Nor Disagree,Disagree,62.25,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Don't Know,26.75,Disagree,Disagree,Strongly Disagree,Strongly Agree,Don't Know,23.5,Don't Know,Don't Know,Agree,Strongly Agree,Agree,Don't Know,Agree,Strongly Disagree,67.66,Don't Know,Agree,Agree,Don't Know,Don't Know,73.75,Don't Know,Agree,Don't Know,Don't Know,59.69,Don't Know,Neither Agree Nor Disagree,Don't Know,Neither Agree Nor Disagree,57.81,Disagree,Strongly Agree,Strongly Agree,Don't Know,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree
2016,571,Pennsylvania,Female,40-49,,,,,,1,1,2,Clinton,46.05,7,4,Agree,Strongly Agree,Neither Agree Nor Disagree,25,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,50,Strongly Agree,Strongly Agree,Strongly Disagree,0,Strongly Agree,Agree,Agree,16.67,Don't Know,Agree,Don't Know,Don't Know,71.25,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Disagree,Neither Agree Nor Disagree,Agree,50,Neither Agree Nor Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,20,Don't Know,Don't Know,Neither Agree Nor Disagree,Agree,Agree,Don't Know,Agree,Strongly Disagree,60.47,Don't Know,Agree,Don't Know,Not Applicable,Agree,66,Disagree,Agree,Disagree,Don't Know,60.63,Neither Agree Nor Disagree,Strongly Disagree,Don't Know,Neither Agree Nor Disagree,42.19,Disagree,Agree,Strongly Agree,Agree,Don't Know,Agree,Don't Know,Strongly Agree,Disagree
